150_SRF_0.22-3_k119_537857	Lenarviricota;others
151_SRF_0.22-3_k119_613802	Lenarviricota;others
123_SRF_0.22-3_k119_260835	Lenarviricota;others
138_DCM_0.22-3_k119_374020	Lenarviricota;others
089_SRF_0.22-3_k119_95156	Lenarviricota;others
135_SRF_0.22-3_k119_598469	Lenarviricota;others
152_SRF_0.22-3_k119_269353	Lenarviricota;others
113_SRF_0.22-3_k119_3193	Lenarviricota;others
081_DCM_0.22-3_k119_395571	Lenarviricota;others
189_SRF_0.22-3_k119_495972	Lenarviricota;others
102_DCM_0.22-3_k119_435773	Lenarviricota;others
068_DCM_0.22-3_k119_214321	Lenarviricota;others
067_SRF_0.22-3_k119_565353	Lenarviricota;others
153_MXL_0.22-3_k119_645206	Lenarviricota;others
111_SRF_0.22-3_k119_445121	Lenarviricota;others
135_SRF_0.22-3_k119_500817	Lenarviricota;others
139_SRF_0.22-3_k119_621083	Lenarviricota;others
097_SRF_0.22-3_k119_216583	Lenarviricota;others
137_SRF_0.22-3_k119_14017	Lenarviricota;others
096_SRF_0.22-3_k119_11166	Lenarviricota;others
151_SRF_0.22-3_k119_490553	Lenarviricota;others
076_SRF_0.22-3_k119_125012	Lenarviricota;others
148_SRF_0.22-3_k119_257812	Lenarviricota;others
153_MXL_0.22-3_k119_498366	Lenarviricota;others
078_SRF_0.22-3_k119_442940	Lenarviricota;others
139_SRF_0.22-3_k119_65779	Lenarviricota;others
132_DCM_0.22-3_k119_132564	Lenarviricota;others
193_SRF_0.22-3_k119_169738	Lenarviricota;others
100_DCM_0.22-3_k119_263051	Lenarviricota;others
153_MXL_0.22-3_k119_566905	Lenarviricota;others
089_SRF_0.22-3_k119_259595	Lenarviricota;others
078_DCM_0.22-3_k119_151311	Lenarviricota;others
124_SRF_0.22-3_k141_322613	Lenarviricota;others
138_DCM_0.22-3_k119_391088	Lenarviricota;others
068_DCM_0.22-3_k119_350409	Lenarviricota;others
153_MXL_0.22-3_k119_313221	Lenarviricota;others
122_SRF_0.22-3_k119_48942	Lenarviricota;others
138_DCM_0.22-3_k119_268472	Lenarviricota;others
158_DCM_0.22-3_k119_303333	Lenarviricota;others
078_DCM_0.22-3_k119_402405	Lenarviricota;others
068_SRF_0.22-3_k119_261076	Lenarviricota;others
122_SRF_0.22-3_k119_238605	Lenarviricota;others
097_SRF_0.22-3_k119_98268	Lenarviricota;others
100_SRF_0.22-3_k119_283387	Lenarviricota;others
11SUR1MMQQ14_2_ERR1712137_contig_76250	Lenarviricota;others
124_SRF_0.22-3_k141_374294	Lenarviricota;others
100_SRF_0.22-3_k119_363657	Lenarviricota;others
134_SRF_0.22-3_k119_355647	Lenarviricota;others
123_SRF_0.22-3_k119_285533	Lenarviricota;others
128_SRF_0.22-3_k119_285081	Lenarviricota;others
085_DCM_0.22-3_k119_145274	Lenarviricota;others
150_SRF_0.22-3_k119_145274	Lenarviricota;others
093_SRF_0.22-3_k119_418641	Lenarviricota;others
090_SRF_0.22-3_k119_364150	Lenarviricota;others
109_DCM_0.22-3_k119_123325	Lenarviricota;others
194_DCM_0.22-3_k119_349986	Lenarviricota;others
068_DCM_0.22-3_k119_251731	Lenarviricota;others
135_SRF_0.22-3_k119_577575	Lenarviricota;others
150_DCM_0.22-3_k119_45676	Lenarviricota;others
134_SRF_0.22-3_k119_342020	Lenarviricota;others
84SUR1GGMM14_1_ERR1711865_contig_906595	Lenarviricota;others
093_SRF_0.22-3_k119_296208	Lenarviricota;others
078_SRF_0.22-3_k119_178638	Lenarviricota;others
096_DCM_0.22-3_k119_97372	Lenarviricota;others
134_SRF_0.22-3_k119_466466	Lenarviricota;others
155_DCM_0.22-3_k119_202278	Lenarviricota;others
152_MXL_0.22-3_k119_668635	Lenarviricota;others
078_SRF_0.22-3_k119_443772	Lenarviricota;others
110_DCM_0.22-3_k119_203659	Lenarviricota;others
139_SRF_0.22-3_k119_212670	Lenarviricota;others
151_SRF_0.22-3_k119_425610	Lenarviricota;others
22DCM2MMQQ14_2_ERR1712226_contig_818834	Lenarviricota;others
148_SRF_0.22-3_k119_370956	Lenarviricota;others
152_SRF_0.22-3_k119_253858	Lenarviricota;others
137_SRF_0.22-3_k119_501602	Lenarviricota;others
111_SRF_0.22-3_k119_233731	Lenarviricota;others
127_SRF_0.22-3_k119_345815	Lenarviricota;others
151_SRF_0.22-3_k119_365993	Lenarviricota;others
139_SRF_0.22-3_k119_58962	Lenarviricota;others
042_DCM_0.22-1.6_k119_111753	Lenarviricota;others
134_SRF_0.22-3_k119_164331	Lenarviricota;others
124_SRF_0.22-3_k141_191565	Lenarviricota;others
134_SRF_0.22-3_k119_569680	Lenarviricota;others
081_SRF_0.22-3_k119_217752	Lenarviricota;others
076_SRF_0.22-3_k119_8507	Lenarviricota;others
133_SRF_0.22-3_k119_156425	Lenarviricota;others
111_SRF_0.22-3_k119_437843	Lenarviricota;others
152_MXL_0.22-3_k119_1219794	Lenarviricota;others
138_DCM_0.22-3_k119_481881	Lenarviricota;others
11SUR1MMQQ14_2_ERR1712137_contig_403245	Lenarviricota;others
083_SRF_0.22-3_k119_291321	Lenarviricota;others
102_DCM_0.22-3_k119_649405	Lenarviricota;others
148_SRF_0.22-3_k119_619471	Lenarviricota;others
136_SRF_0.22-3_k119_121530	Lenarviricota;others
127_SRF_0.22-3_k119_246079	Lenarviricota;others
189_SRF_0.22-3_k119_501909	Lenarviricota;others
145_SRF_0.22-3_k119_353831	Lenarviricota;others
124_SRF_0.22-3_k141_374408	Lenarviricota;others
098_DCM_0.22-3_k119_277165	Lenarviricota;others
134_SRF_0.22-3_k119_211515	Lenarviricota;others
158_DCM_0.22-3_k119_451284	Lenarviricota;others
134_SRF_0.22-3_k119_541035	Lenarviricota;others
136_SRF_0.22-3_k119_344470	Lenarviricota;others
137_DCM_0.22-3_k119_261677	Lenarviricota;others
102_DCM_0.22-3_k119_212001	Lenarviricota;others
138_DCM_0.22-3_k119_463299	Lenarviricota;others
134_SRF_0.22-3_k119_301203	Lenarviricota;others
127_SRF_0.22-3_k119_516563	Lenarviricota;others
135_DCM_0.22-3_k119_484121	Lenarviricota;others
135_SRF_0.22-3_k119_605107	Lenarviricota;others
086_SRF_0.22-3_k119_208025	Lenarviricota;others
081_SRF_0.22-3_k119_310414	Lenarviricota;others
078_SRF_0.22-3_k119_136875	Lenarviricota;others
134_SRF_0.22-3_k119_715617	Lenarviricota;others
124_MIX_0.22-3_k119_160975	Lenarviricota;others
102_DCM_0.22-3_k119_641009	Lenarviricota;others
158_DCM_0.22-3_k119_390550	Lenarviricota;others
201_SRF_0.22-3_k119_129850	Lenarviricota;others
042_DCM_0.22-1.6_k119_95996	Lenarviricota;others
076_SRF_0.22-3_k119_266134	Lenarviricota;others
100_SRF_0.22-3_k119_280634	Lenarviricota;others
151_SRF_0.22-3_k119_584519	Lenarviricota;others
096_DCM_0.22-3_k119_24036	Lenarviricota;others
102_SRF_0.22-3_k119_211881	Lenarviricota;others
113_SRF_0.22-3_k119_85346	Lenarviricota;others
090_SRF_0.22-3_k119_417511	Lenarviricota;others
152_MXL_0.22-3_k119_341189	Lenarviricota;others
148_SRF_0.22-3_k119_619537	Lenarviricota;others
123_SRF_0.22-3_k119_77838	Lenarviricota;others
210_MES_0.22-3_k119_162573	Lenarviricota;others
085_SRF_0.22-3_k119_314521	Lenarviricota;others
11SUR1MMQQ14_2_ERR1712137_contig_1557681	Lenarviricota;others
096_SRF_0.22-3_k119_262655	Lenarviricota;others
040_SRF_0.22-1.6_k119_171695	Lenarviricota;others
208_SRF_0.22-3_k119_528712	Lenarviricota;others
124_SRF_0.22-3_k141_220987	Lenarviricota;others
135_SRF_0.22-3_k119_508058	Lenarviricota;others
111_DCM_0.22-3_k119_2787	Lenarviricota;others
122_SRF_0.22-3_k119_203678	Lenarviricota;others
102_DCM_0.22-3_k119_351625	Lenarviricota;others
127_SRF_0.22-3_k119_343546	Lenarviricota;others
137_DCM_0.22-3_k119_53182	Lenarviricota;others
138_DCM_0.22-3_k119_431656	Lenarviricota;others
124_SRF_0.22-3_k141_264130	Lenarviricota;others
152_SRF_0.22-3_k119_484346	Lenarviricota;others
158_SRF_0.22-3_k119_199622	Lenarviricota;others
100_SRF_0.22-3_k119_285721	Lenarviricota;others
152_MXL_0.22-3_k119_320865	Lenarviricota;others
097_SRF_0.22-3_k119_204992	Lenarviricota;others
100_SRF_0.22-3_k119_562499	Lenarviricota;others
110_DCM_0.22-3_k119_199890	Lenarviricota;others
134_SRF_0.22-3_k119_372031	Lenarviricota;others
122_SRF_0.22-3_k119_234857	Lenarviricota;others
102_DCM_0.22-3_k119_357758	Lenarviricota;others
088_SRF_0.22-3_k119_183176	Lenarviricota;others
145SUR1MMQQ14_1_ERR1719203_contig_1493790	Lenarviricota;others
102_MES_0.22-3_k119_81809	Lenarviricota;others
091_SRF_0.22-3_k119_240696	Negarnaviricota;Polyploviricotina
093_SRF_0.22-3_k119_34805	Negarnaviricota;Polyploviricotina
093_SRF_0.22-3_k119_313422	Negarnaviricota;Polyploviricotina
091_SRF_0.22-3_k119_177825	Negarnaviricota;Polyploviricotina
067_SRF_0.22-3_k119_69809	Duplornaviricota;Chrymotiviricetes
67SUR2GGZZ14_2_ERR1719253_contig_507597	Duplornaviricota;Chrymotiviricetes
122_DCM_0.22-3_k119_226117	Kitrinoviricota
138_DCM_0.22-3_k119_507869	Kitrinoviricota
138_DCM_0.22-3_k119_241746	Kitrinoviricota
132_DCM_0.22-3_k119_146936	Kitrinoviricota
72SUR1SSUU14_2_ERR1712223_contig_289126	Negarnaviricota;Polyploviricotina
72SUR1QQSS14_1_ERR1712156_contig_411678	Negarnaviricota;Polyploviricotina
72SUR1SSUU14_1_ERR1711899_contig_208884	Negarnaviricota;Polyploviricotina
72SUR1QQSS14_2_ERR1712109_contig_52211	Negarnaviricota;Polyploviricotina
11SUR1QQSS14_2_ERR1711860_contig_306875	Negarnaviricota;Polyploviricotina
18DCM1QQSS14_2_ERR1712141_contig_215995	Negarnaviricota;Polyploviricotina
72SUR1SSUU14_1_ERR1711899_contig_83871	Negarnaviricota;Polyploviricotina
72SUR1SSUU14_1_ERR1711899_contig_249123	Negarnaviricota;Polyploviricotina
72SUR1QQSS14_1_ERR1712156_contig_229298	Negarnaviricota;Polyploviricotina
180_DCM_0.22-3_k119_272686	Negarnaviricota;Polyploviricotina
175_ZZZ_0.22-3_k119_210102	Negarnaviricota;Polyploviricotina
178_SRF_0.22-3_k119_266080	Negarnaviricota;Polyploviricotina
175_SRF_0.22-3_k119_398497	Negarnaviricota;Polyploviricotina
175_SRF_0.22-3_k119_418934	Negarnaviricota;Polyploviricotina
178_SRF_0.22-3_k119_258655	Negarnaviricota;Polyploviricotina
163_MES_0.22-3_k119_56673	Negarnaviricota;Polyploviricotina
135_SRF_0.22-3_k119_373806	"""Wei-like"""
128DCM1MMQQ14_1_ERR1712176_contig_1441482	"""Wei-like"""
128DCM1MMQQ14_1_ERR1712176_contig_2578323	"""Wei-like"""
109_DCM_0.22-3_k119_602619	"""Wei-like"""
128DCM1MMQQ14_2_ERR1712003_contig_927536	"""Wei-like"""
109_DCM_0.22-3_k119_593235	"""Wei-like"""
125SUR1MMQQ14_1_ERR1719356_contig_1582910	"""Wei-like"""
128DCM1MMQQ14_2_ERR1712003_contig_546493	"""Wei-like"""
081_SRF_0.22-3_k119_66251	"""Wei-like"""
134_SRF_0.22-3_k119_202658	"""Wei-like"""
040_SRF_0.22-1.6_k119_248301	"""Wei-like"""
128SUR1MMQQ14_1_ERR1712157_contig_853035	"""Wei-like"""
134_SRF_0.22-3_k119_657656	"""Wei-like"""
46SUR1GGMM14_2_ERR1719498_contig_1489324	"""Wei-like"""
133_SRF_0.22-3_k119_471261	"""Wei-like"""
128_SRF_0.22-3_k119_486285	"""Wei-like"""
128_SRF_0.22-3_k119_480187	"""Wei-like"""
128DCM1MMQQ14_1_ERR1712176_contig_2286993	"""Wei-like"""
133_SRF_0.22-3_k119_621118	"""Wei-like"""
099_SRF_0.22-3_k119_121087	"""Wei-like"""
135_DCM_0.22-3_k119_279283	"""Wei-like"""
180_SRF_0.22-3_k119_132786	Lenarviricota;others
138_SRF_0.22-3_k119_348330	Kitrinoviricota
25DCM1MMQQ14_2_ERR1712110_contig_1390935	Kitrinoviricota
022_DCM_0.22-1.6_k119_290794	Kitrinoviricota
135SUR1GGZZ14_1_ERR1712149_contig_230772	Kitrinoviricota
111SUR2GGMM14_1_ERR1711904_contig_1047890	Kitrinoviricota
131SUR1GGMM14_1_ERR1712054_contig_43879	Kitrinoviricota
111DCM2GGMM14_2_ERR1711977_contig_10287	Kitrinoviricota
111SUR2GGMM14_2_ERR1711985_contig_107845	Kitrinoviricota
135SUR1GGZZ14_2_ERR1712193_contig_708404	Kitrinoviricota
111_SRF_0.22-3_k119_358338	Kitrinoviricota
25SUR1MMQQ14_2_ERR1711936_contig_651620	Kitrinoviricota
143SUR1MMQQ14_1_ERR1712113_contig_325204	Kitrinoviricota
138SUR1MMQQ14_2_ERR1712014_contig_1291434	Kitrinoviricota
25DCM1GGMM14_1_ERR1711898_contig_102836	Kitrinoviricota
016_SRF_0.22-1.6_k119_69174	Kitrinoviricota
22DCM2MMQQ14_2_ERR1712226_contig_1236423	Kitrinoviricota
25DCM1MMQQ14_1_ERR1712184_contig_24493	Kitrinoviricota
25DCM1GGMM14_2_ERR1712167_contig_241603	Kitrinoviricota
090_SRF_0.22-3_k119_249693	Kitrinoviricota
143SUR1MMQQ14_2_ERR1712099_contig_204991	Kitrinoviricota
25SUR1GGMM14_2_ERR1711998_contig_107686	Kitrinoviricota
25SUR1GGMM14_1_ERR1712022_contig_30603	Kitrinoviricota
22DCM2MMQQ14_1_ERR1712076_contig_105359	Kitrinoviricota
25SUR1GGMM14_1_ERR1712022_contig_54691	Kitrinoviricota
25DCM1MMQQ14_2_ERR1712110_contig_60130	Kitrinoviricota
25SUR1GGMM14_2_ERR1711998_contig_1498706	Kitrinoviricota
25SUR1GGMM14_2_ERR1711998_contig_119770	Kitrinoviricota
25SUR1GGMM14_1_ERR1712022_contig_56780	Kitrinoviricota
015_SRF_0.22-1.6_k141_13287	Kitrinoviricota
25SUR1GGMM14_2_ERR1711998_contig_503096	Kitrinoviricota
111_DCM_0.22-3_k119_523213	Kitrinoviricota
097_SRF_0.22-3_k119_40561	Kitrinoviricota
23SUR3GGMM14_1_ERR550521_contig_1583229	Kitrinoviricota
25DCM1GGMM14_2_ERR1712167_contig_73354	Kitrinoviricota
25SUR1GGMM14_2_ERR1711998_contig_230914	Kitrinoviricota
25SUR1GGMM14_1_ERR1712022_contig_50314	Kitrinoviricota
143SUR1MMQQ14_1_ERR1712113_contig_990844	Kitrinoviricota
111SUR1QQSS14_2_ERR1712241_contig_983088	Kitrinoviricota
26SUR1GGQQ14_2_ERR1711918_contig_791240	Kitrinoviricota
137_SRF_0.22-3_k119_179813	Kitrinoviricota
25DCM1GGMM14_2_ERR1712167_contig_1855287	Kitrinoviricota
22DCM2MMQQ14_2_ERR1712226_contig_426543	Kitrinoviricota
25SUR1MMQQ14_2_ERR1711936_contig_470417	Kitrinoviricota
26SUR1GGQQ14_2_ERR1711918_contig_46178	Kitrinoviricota
25SUR1GGMM14_1_ERR1712022_contig_91433	Kitrinoviricota
016_SRF_0.22-1.6_k119_69387	Kitrinoviricota
22SUR1MMQQ14_2_ERR1712179_contig_757578	Kitrinoviricota
018_SRF_0.22-1.6_k119_26456	Kitrinoviricota
25SUR1GGMM14_1_ERR1712022_contig_57484	Kitrinoviricota
22DCM2MMQQ14_1_ERR1712076_contig_39549	Kitrinoviricota
097_SRF_0.22-3_k119_338632	Kitrinoviricota
26SUR1GGQQ14_1_ERR1712006_contig_155598	Kitrinoviricota
25SUR1MMQQ14_2_ERR1711936_contig_638991	Kitrinoviricota
25DCM1GGMM14_2_ERR1712167_contig_1853966	Kitrinoviricota
22DCM2MMQQ14_2_ERR1712226_contig_1091886	Kitrinoviricota
22DCM1GGMM14_2_ERR1719473_contig_67653	Kitrinoviricota
137_SRF_0.22-3_k119_373865	Kitrinoviricota
25DCM1MMQQ14_1_ERR1712184_contig_136325	Kitrinoviricota
25SUR1MMQQ14_2_ERR1711936_contig_533352	Kitrinoviricota
25SUR1GGMM14_2_ERR1711998_contig_307184	Kitrinoviricota
25SUR1QQSS14_1_ERR1719242_contig_543260	Kitrinoviricota
25SUR1MMQQ14_1_ERR1711910_contig_83999	Kitrinoviricota
25DCM1QQSS14_2_ERR1719361_contig_883591	Kitrinoviricota
25DCM1MMQQ14_1_ERR1712184_contig_89126	Kitrinoviricota
26SUR1GGQQ14_1_ERR1712006_contig_71898	Kitrinoviricota
022_DCM_0.22-1.6_k119_222097	Kitrinoviricota
138SUR1MMQQ14_1_ERR1711877_contig_51560	Kitrinoviricota
25DCM1QQSS14_2_ERR1719361_contig_210117	Kitrinoviricota
22DCM2MMQQ14_1_ERR1712076_contig_252630	Kitrinoviricota
111_SRF_0.22-3_k119_88574	Negarnaviricota;Polyploviricotina
100_SRF_0.22-3_k119_314854	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_494086	Negarnaviricota;Polyploviricotina
132_DCM_0.22-3_k119_117269	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_279466	Negarnaviricota;Polyploviricotina
125_SRF_0.22-3_k119_416145	Negarnaviricota;Polyploviricotina
100_DCM_0.22-3_k119_148724	Negarnaviricota;Polyploviricotina
132_DCM_0.22-3_k119_369505	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_334920	Negarnaviricota;Polyploviricotina
124_SRF_0.22-3_k141_97222	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_305776	Negarnaviricota;Polyploviricotina
127_DCM_0.22-3_k119_229870	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_185646	Negarnaviricota;Polyploviricotina
125_SRF_0.22-3_k119_551710	Negarnaviricota;Polyploviricotina
152_MXL_0.22-3_k119_1039406	Negarnaviricota;Polyploviricotina
111_SRF_0.22-3_k119_509653	Negarnaviricota;Polyploviricotina
142_SRF_0.22-3_k119_213057	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_420389	Negarnaviricota;Polyploviricotina
109_DCM_0.22-3_k119_324055	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_347264	Negarnaviricota;Polyploviricotina
138_SRF_0.22-3_k119_12357	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_516526	Negarnaviricota;Polyploviricotina
127_SRF_0.22-3_k119_430555	Negarnaviricota;Polyploviricotina
149_MES_0.22-3_k119_145714	Negarnaviricota;Polyploviricotina
040_ZZZ_0.22-1.6_k119_620785	Negarnaviricota;Polyploviricotina
100_SRF_0.22-3_k119_354919	Negarnaviricota;Polyploviricotina
111_SRF_0.22-3_k119_197230	Negarnaviricota;Polyploviricotina
132_DCM_0.22-3_k119_389549	Negarnaviricota;Polyploviricotina
152_MXL_0.22-3_k119_1354783	Negarnaviricota;Polyploviricotina
134_SRF_0.22-3_k119_367265	Negarnaviricota;Polyploviricotina
124_SRF_0.22-3_k141_337827	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_347752	Negarnaviricota;Polyploviricotina
124_SRF_0.22-3_k141_448692	Negarnaviricota;Polyploviricotina
100_MES_0.22-3_k119_146653	Negarnaviricota;Polyploviricotina
016_SRF_0.22-1.6_k119_17945	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_140100	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_317637	Negarnaviricota;Polyploviricotina
127_SRF_0.22-3_k119_130841	Negarnaviricota;Polyploviricotina
109_DCM_0.22-3_k119_363656	Negarnaviricota;Polyploviricotina
127_SRF_0.22-3_k119_184209	Negarnaviricota;Polyploviricotina
122_DCM_0.22-3_k119_231950	Negarnaviricota;Polyploviricotina
111_SRF_0.22-3_k119_25511	Negarnaviricota;Polyploviricotina
098_DCM_0.22-3_k119_135405	Negarnaviricota;Polyploviricotina
142_SRF_0.22-3_k119_294622	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_48094	Negarnaviricota;Polyploviricotina
127_SRF_0.22-3_k119_221603	Negarnaviricota;Polyploviricotina
122_SRF_0.22-3_k119_121184	Negarnaviricota;Polyploviricotina
127_SRF_0.22-3_k119_579706	Negarnaviricota;Polyploviricotina
125_SRF_0.22-3_k119_394955	Negarnaviricota;Polyploviricotina
109_DCM_0.22-3_k119_358796	Negarnaviricota;Polyploviricotina
124_SRF_0.22-3_k141_433727	Negarnaviricota;Polyploviricotina
124_MIX_0.22-3_k119_482288	Negarnaviricota;Polyploviricotina
168_DCM_0.22-3_k119_376076	Negarnaviricota;Polyploviricotina
168_MIX_0.22-3_k119_304801	Negarnaviricota;Polyploviricotina
152_MXL_0.22-3_k119_1377762	Negarnaviricota;Polyploviricotina
150_DCM_0.22-3_k119_547207	Negarnaviricota;Polyploviricotina
143_DCM_0.22-3_k119_212493	Negarnaviricota;Polyploviricotina
153_MXL_0.22-3_k119_467493	Negarnaviricota;Polyploviricotina
152MXL03GGZZ14_1_ERR1711934_contig_682364	Negarnaviricota;Polyploviricotina
137_MES_0.22-3_k119_50793	Negarnaviricota;Polyploviricotina
067_SRF_0.22-3_k119_409537	Lenarviricota;others
067_SRF_0.22-3_k119_320907	Lenarviricota;others
102_SRF_0.22-3_k119_210528	Lenarviricota;others
100_DCM_0.22-3_k119_297879	Lenarviricota;others
67SUR5GGMM14_2_ERR1711966_contig_744746	Lenarviricota;others
131SUR1GGMM14_2_ERR1711975_contig_24932	Lenarviricota;others
131SUR1GGMM14_1_ERR1712054_contig_1464578	Lenarviricota;others
125SUR1GGMM14_2_ERR1719316_contig_372067	Lenarviricota;others
131SUR1GGZZ14_1_ERR1712178_contig_675732	Lenarviricota;others
155MES1GGZZ14_2_k119_614114	Lenarviricota;others
131SUR1GGZZ14_1_ERR1712178_contig_1170093	Lenarviricota;others
64SUR1GGMM14_2_ERR1712100_contig_1701746	Lenarviricota;others
124_MIX_0.22-3_k119_103054	Lenarviricota;others
124_MIX_0.22-3_k119_604040	Lenarviricota;others
131SUR1GGMM14_1_ERR1712054_contig_801178	Lenarviricota;others
40ZZZ08KKZZ14_1_ERR1712227_contig_1357860	Lenarviricota;others
